Loaded feature columns successfully: stock=['characteristic_1', 'characteristic_2', 'characteristic_3', 'price'] market=['MKT', 'SMB', 'HML']
Dataset split summary: total_num_days=200 train_split_ratio=0.8000 validation_split_ratio=0.1000 backtest_split_ratio=0.1000 train_split_length=160 validation_split_length=20 backtest_split_length=20 analysis_horizon_days=19 train_horizon_start_index=141 train_horizon_end_index=159 validation_horizon_start_index=161 validation_horizon_end_index=179 backtest_horizon_start_index=181 backtest_horizon_end_index=199 dynamic_train_lookback_length=141 dynamic_validation_lookback_length=161 dynamic_backtest_lookback_length=181 train_window_count=1 validation_window_count=1 backtest_window_count=1
Running epoch-based train mode with train_windows=1 validation_windows=1 backtest_windows=1 batch_size=1 num_epochs=300.
epoch=1 train_loss=0.13458240 train_portfolio_return=-0.13458237 val_loss=0.06697488 val_portfolio_return=-0.06697491
epoch=24 train_loss=-50.54568100 train_portfolio_return=0.51058716 val_loss=-31.18935966 val_portfolio_return=0.31505930
epoch=25 train_loss=-50.55022812 train_portfolio_return=0.51063311 val_loss=-31.18935966 val_portfolio_return=0.31505930
epoch=26 train_loss=-50.55022812 train_portfolio_return=0.51063311 val_loss=-31.18935966 val_portfolio_return=0.31505930
epoch=27 train_loss=-50.51695633 train_portfolio_return=0.51029706 val_loss=-31.18935966 val_portfolio_return=0.31505930
epoch=28 train_loss=-50.55022812 train_portfolio_return=0.51063311 val_loss=-31.18935966 val_portfolio_return=0.31505930
epoch=29 train_loss=-50.55022812 train_portfolio_return=0.51063311 val_loss=-31.18935966 val_portfolio_return=0.31505930
epoch=30 train_loss=-50.55022812 train_portfolio_return=0.51063311 val_loss=-31.18935966 val_portfolio_return=0.31505930
epoch=31 train_loss=-50.55022812 train_portfolio_return=0.51063311 val_loss=-31.18935966 val_portfolio_return=0.31505930
epoch=32 train_loss=-50.55021286 train_portfolio_return=0.51063299 val_loss=-31.18962860 val_portfolio_return=0.31506202
epoch=33 train_loss=-50.44668198 train_portfolio_return=0.50958717 val_loss=-31.18935966 val_portfolio_return=0.31505930
epoch=34 train_loss=-50.55022812 train_portfolio_return=0.51063311 val_loss=-23.63932800 val_portfolio_return=0.23879266
epoch=35 train_loss=-18.32619667 train_portfolio_return=0.18512207 val_loss=-30.78238678 val_portfolio_return=0.31094828
epoch=36 train_loss=-24.55645561 train_portfolio_return=0.24805702 val_loss=-31.18936348 val_portfolio_return=0.31505933
epoch=37 train_loss=-50.55018234 train_portfolio_return=0.51063263 val_loss=-31.18943024 val_portfolio_return=0.31506005
epoch=38 train_loss=-50.54783249 train_portfolio_return=0.51060891 val_loss=-31.19015121 val_portfolio_return=0.31506729
epoch=39 train_loss=-50.52722549 train_portfolio_return=0.51040077 val_loss=-31.19169235 val_portfolio_return=0.31508288
epoch=40 train_loss=-50.54150009 train_portfolio_return=0.51054496 val_loss=-31.18940926 val_portfolio_return=0.31505981
epoch=41 train_loss=-50.54885101 train_portfolio_return=0.51061922 val_loss=-31.18936539 val_portfolio_return=0.31505939
epoch=42 train_loss=-50.54991531 train_portfolio_return=0.51062995 val_loss=-31.18935966 val_portfolio_return=0.31505930
epoch=43 train_loss=-50.55011749 train_portfolio_return=0.51063198 val_loss=-31.18935204 val_portfolio_return=0.31505924
epoch=44 train_loss=-50.55019379 train_portfolio_return=0.51063275 val_loss=-31.18935204 val_portfolio_return=0.31505924
epoch=45 train_loss=-50.55020905 train_portfolio_return=0.51063293 val_loss=-31.18932343 val_portfolio_return=0.31505895
epoch=46 train_loss=-50.55018616 train_portfolio_return=0.51063269 val_loss=-31.18857384 val_portfolio_return=0.31505138
epoch=47 train_loss=-50.54843903 train_portfolio_return=0.51061505 val_loss=-31.18935966 val_portfolio_return=0.31505930
epoch=48 train_loss=-50.55022049 train_portfolio_return=0.51063305 val_loss=-31.18936348 val_portfolio_return=0.31505933
epoch=49 train_loss=-50.55020905 train_portfolio_return=0.51063293 val_loss=-31.18935966 val_portfolio_return=0.31505930
epoch=50 train_loss=-50.50161362 train_portfolio_return=0.51014203 val_loss=-31.18936348 val_portfolio_return=0.31505933
epoch=51 train_loss=-50.55022812 train_portfolio_return=0.51063311 val_loss=-31.22576523 val_portfolio_return=0.31542706
epoch=52 train_loss=-50.54998016 train_portfolio_return=0.51063061 val_loss=-31.18936539 val_portfolio_return=0.31505936
epoch=53 train_loss=-50.55020905 train_portfolio_return=0.51063293 val_loss=-31.18935966 val_portfolio_return=0.31505930
epoch=54 train_loss=-50.55020905 train_portfolio_return=0.51063293 val_loss=-31.18935966 val_portfolio_return=0.31505930
epoch=55 train_loss=-50.55020905 train_portfolio_return=0.51063293 val_loss=-31.18935585 val_portfolio_return=0.31505927
epoch=56 train_loss=-50.55020905 train_portfolio_return=0.51063293 val_loss=-31.18935966 val_portfolio_return=0.31505930
epoch=57 train_loss=-50.55020905 train_portfolio_return=0.51063293 val_loss=-29.65081978 val_portfolio_return=0.29951775
epoch=58 train_loss=-23.80604744 train_portfolio_return=0.24047679 val_loss=-31.18935585 val_portfolio_return=0.31505927
epoch=59 train_loss=-50.55020142 train_portfolio_return=0.51063287 val_loss=-30.28953934 val_portfolio_return=0.30596977
epoch=60 train_loss=-25.53977585 train_portfolio_return=0.25799003 val_loss=-31.16273308 val_portfolio_return=0.31479034
epoch=61 train_loss=-28.30162239 train_portfolio_return=0.28588882 val_loss=-31.18935204 val_portfolio_return=0.31505924
epoch=62 train_loss=-50.55018234 train_portfolio_return=0.51063263 val_loss=-31.18935204 val_portfolio_return=0.31505921
epoch=63 train_loss=-50.54859161 train_portfolio_return=0.51061660 val_loss=-31.16354752 val_portfolio_return=0.31479856
epoch=64 train_loss=-25.31875420 train_portfolio_return=0.25575739 val_loss=-31.75067711 val_portfolio_return=0.32072946
epoch=65 train_loss=-26.52669334 train_portfolio_return=0.26795939 val_loss=-22.34924507 val_portfolio_return=0.22576089
epoch=66 train_loss=-17.62682915 train_portfolio_return=0.17805740 val_loss=-21.91101074 val_portfolio_return=0.22133407
epoch=67 train_loss=-17.21366501 train_portfolio_return=0.17388384 val_loss=-22.28665543 val_portfolio_return=0.22512865
epoch=68 train_loss=-17.68718529 train_portfolio_return=0.17866708 val_loss=-24.96989441 val_portfolio_return=0.25223339
epoch=69 train_loss=-19.97308350 train_portfolio_return=0.20175812 val_loss=-30.10057640 val_portfolio_return=0.30406097
epoch=70 train_loss=-25.51550865 train_portfolio_return=0.25774491 val_loss=-32.01692581 val_portfolio_return=0.32341897
epoch=71 train_loss=-28.19793892 train_portfolio_return=0.28484148 val_loss=-29.98182678 val_portfolio_return=0.30286142
epoch=72 train_loss=-48.36927032 train_portfolio_return=0.48860216 val_loss=-31.18710899 val_portfolio_return=0.31503657
epoch=73 train_loss=-50.54383469 train_portfolio_return=0.51056856 val_loss=-31.17989159 val_portfolio_return=0.31496367
epoch=74 train_loss=-50.54951096 train_portfolio_return=0.51062590 val_loss=-31.18935966 val_portfolio_return=0.31505930
epoch=75 train_loss=-50.55022812 train_portfolio_return=0.51063311 val_loss=-31.18935966 val_portfolio_return=0.31505930
epoch=76 train_loss=-50.55022812 train_portfolio_return=0.51063311 val_loss=-31.18956375 val_portfolio_return=0.31506139
epoch=77 train_loss=-50.51562500 train_portfolio_return=0.51028359 val_loss=-8.72162342 val_portfolio_return=0.08810148
epoch=78 train_loss=-7.16381598 train_portfolio_return=0.07236528 val_loss=-31.03084564 val_portfolio_return=0.31345809
epoch=79 train_loss=-50.12244034 train_portfolio_return=0.50631183 val_loss=-35.92971420 val_portfolio_return=0.36294404
epoch=80 train_loss=-40.81804657 train_portfolio_return=0.41232347 val_loss=-31.19108009 val_portfolio_return=0.31507668
epoch=81 train_loss=-50.52221680 train_portfolio_return=0.51035017 val_loss=-32.75878143 val_portfolio_return=0.33091280
epoch=82 train_loss=-28.95055962 train_portfolio_return=0.29244408 val_loss=-31.32280540 val_portfolio_return=0.31640732
epoch=83 train_loss=-49.56402206 train_portfolio_return=0.50067097 val_loss=-32.40961456 val_portfolio_return=0.32738572
epoch=84 train_loss=-49.18002701 train_portfolio_return=0.49679202 val_loss=-31.17544746 val_portfolio_return=0.31491879
epoch=85 train_loss=-27.42068100 train_portfolio_return=0.27699000 val_loss=-31.52846527 val_portfolio_return=0.31848478
epoch=86 train_loss=-28.37367821 train_portfolio_return=0.28661671 val_loss=-31.24143982 val_portfolio_return=0.31558537
epoch=87 train_loss=-39.64730835 train_portfolio_return=0.40049726 val_loss=-31.22864342 val_portfolio_return=0.31545612
epoch=88 train_loss=-49.61574173 train_portfolio_return=0.50119340 val_loss=-31.50952911 val_portfolio_return=0.31829351
epoch=89 train_loss=-48.77628708 train_portfolio_return=0.49271366 val_loss=-31.18903542 val_portfolio_return=0.31505603
epoch=90 train_loss=-50.54531860 train_portfolio_return=0.51058352 val_loss=-31.05665398 val_portfolio_return=0.31371880
epoch=91 train_loss=-50.10672379 train_portfolio_return=0.50615305 val_loss=-30.93104744 val_portfolio_return=0.31244996
epoch=92 train_loss=-50.15172958 train_portfolio_return=0.50660771 val_loss=-31.18935966 val_portfolio_return=0.31505930
epoch=93 train_loss=-50.55022812 train_portfolio_return=0.51063311 val_loss=-31.18935966 val_portfolio_return=0.31505930
epoch=94 train_loss=-50.55022812 train_portfolio_return=0.51063311 val_loss=-31.18935966 val_portfolio_return=0.31505930
epoch=95 train_loss=-50.55022812 train_portfolio_return=0.51063311 val_loss=-31.19002151 val_portfolio_return=0.31506601
epoch=96 train_loss=-50.45426559 train_portfolio_return=0.50966376 val_loss=-30.10092735 val_portfolio_return=0.30406451
epoch=97 train_loss=-44.55097961 train_portfolio_return=0.45003170 val_loss=-31.18935966 val_portfolio_return=0.31505930
epoch=98 train_loss=-50.55022812 train_portfolio_return=0.51063311 val_loss=-31.18935966 val_portfolio_return=0.31505930
epoch=99 train_loss=-50.55022812 train_portfolio_return=0.51063311 val_loss=-31.18935966 val_portfolio_return=0.31505930
epoch=100 train_loss=-50.55022812 train_portfolio_return=0.51063311 val_loss=-31.18935966 val_portfolio_return=0.31505930
epoch=101 train_loss=-50.55022812 train_portfolio_return=0.51063311 val_loss=-31.18935966 val_portfolio_return=0.31505930
epoch=102 train_loss=-50.55022812 train_portfolio_return=0.51063311 val_loss=-31.18935966 val_portfolio_return=0.31505930
epoch=103 train_loss=-50.55022812 train_portfolio_return=0.51063311 val_loss=-31.18935966 val_portfolio_return=0.31505930
epoch=104 train_loss=-50.55022812 train_portfolio_return=0.51063311 val_loss=-31.18935966 val_portfolio_return=0.31505930
epoch=105 train_loss=-50.55022812 train_portfolio_return=0.51063311 val_loss=-31.18935966 val_portfolio_return=0.31505930
epoch=106 train_loss=-50.55022812 train_portfolio_return=0.51063311 val_loss=-31.18935966 val_portfolio_return=0.31505930
epoch=107 train_loss=-50.55022812 train_portfolio_return=0.51063311 val_loss=-31.18935966 val_portfolio_return=0.31505930
epoch=108 train_loss=-50.55022812 train_portfolio_return=0.51063311 val_loss=-31.18935966 val_portfolio_return=0.31505930
epoch=109 train_loss=-50.55022812 train_portfolio_return=0.51063311 val_loss=-31.18935966 val_portfolio_return=0.31505930
epoch=110 train_loss=-50.55022812 train_portfolio_return=0.51063311 val_loss=-31.18935966 val_portfolio_return=0.31505930
epoch=111 train_loss=-50.55022812 train_portfolio_return=0.51063311 val_loss=-31.18935966 val_portfolio_return=0.31505930
epoch=112 train_loss=-50.54739380 train_portfolio_return=0.51060450 val_loss=-31.74579430 val_portfolio_return=0.32068014
epoch=113 train_loss=-49.38702011 train_portfolio_return=0.49888295 val_loss=-30.93113708 val_portfolio_return=0.31245089
epoch=114 train_loss=-50.19583511 train_portfolio_return=0.50705320 val_loss=-31.18935966 val_portfolio_return=0.31505930
epoch=115 train_loss=-50.55022812 train_portfolio_return=0.51063311 val_loss=-31.18935966 val_portfolio_return=0.31505930
epoch=116 train_loss=-50.55022812 train_portfolio_return=0.51063311 val_loss=-31.18935966 val_portfolio_return=0.31505930
epoch=117 train_loss=-50.55022812 train_portfolio_return=0.51063311 val_loss=-31.18935966 val_portfolio_return=0.31505930
epoch=118 train_loss=-50.55022812 train_portfolio_return=0.51063311 val_loss=-31.18935966 val_portfolio_return=0.31505930
epoch=119 train_loss=-50.55022812 train_portfolio_return=0.51063311 val_loss=-31.18935966 val_portfolio_return=0.31505930
epoch=120 train_loss=-50.55022812 train_portfolio_return=0.51063311 val_loss=-31.18935966 val_portfolio_return=0.31505930
epoch=121 train_loss=-50.55022812 train_portfolio_return=0.51063311 val_loss=-31.18935966 val_portfolio_return=0.31505930
epoch=122 train_loss=-50.55022812 train_portfolio_return=0.51063311 val_loss=-31.18935966 val_portfolio_return=0.31505930
epoch=123 train_loss=-50.55022812 train_portfolio_return=0.51063311 val_loss=-31.18935966 val_portfolio_return=0.31505930
epoch=124 train_loss=-50.55022812 train_portfolio_return=0.51063311 val_loss=-31.18935966 val_portfolio_return=0.31505930
epoch=125 train_loss=-50.55022812 train_portfolio_return=0.51063311 val_loss=-31.18935966 val_portfolio_return=0.31505930
epoch=126 train_loss=-50.55022812 train_portfolio_return=0.51063311 val_loss=-31.18935966 val_portfolio_return=0.31505930
epoch=127 train_loss=-50.55022812 train_portfolio_return=0.51063311 val_loss=-31.18935966 val_portfolio_return=0.31505930
epoch=128 train_loss=-50.55022812 train_portfolio_return=0.51063311 val_loss=-31.18935966 val_portfolio_return=0.31505930
epoch=129 train_loss=-50.55022812 train_portfolio_return=0.51063311 val_loss=-31.18935966 val_portfolio_return=0.31505930
epoch=130 train_loss=-50.55022812 train_portfolio_return=0.51063311 val_loss=-31.18935966 val_portfolio_return=0.31505930
epoch=131 train_loss=-50.55022812 train_portfolio_return=0.51063311 val_loss=-31.18935966 val_portfolio_return=0.31505930
epoch=132 train_loss=-50.55022812 train_portfolio_return=0.51063311 val_loss=-31.18935966 val_portfolio_return=0.31505930
epoch=133 train_loss=-50.55022812 train_portfolio_return=0.51063311 val_loss=-31.18935966 val_portfolio_return=0.31505930
epoch=134 train_loss=-50.55022812 train_portfolio_return=0.51063311 val_loss=-31.18935966 val_portfolio_return=0.31505930
epoch=135 train_loss=-50.55022812 train_portfolio_return=0.51063311 val_loss=-31.18935966 val_portfolio_return=0.31505930
epoch=136 train_loss=-50.55022812 train_portfolio_return=0.51063311 val_loss=-31.18935966 val_portfolio_return=0.31505930
epoch=137 train_loss=-50.55022812 train_portfolio_return=0.51063311 val_loss=-31.18935966 val_portfolio_return=0.31505930
epoch=138 train_loss=-50.55022812 train_portfolio_return=0.51063311 val_loss=-31.18935966 val_portfolio_return=0.31505930
epoch=139 train_loss=-50.55022812 train_portfolio_return=0.51063311 val_loss=-31.18935966 val_portfolio_return=0.31505930
epoch=140 train_loss=-50.55022812 train_portfolio_return=0.51063311 val_loss=-31.18935966 val_portfolio_return=0.31505930
epoch=141 train_loss=-50.55022812 train_portfolio_return=0.51063311 val_loss=-31.18935966 val_portfolio_return=0.31505930
epoch=142 train_loss=-50.55022812 train_portfolio_return=0.51063311 val_loss=-31.18935966 val_portfolio_return=0.31505930
epoch=143 train_loss=-50.55022812 train_portfolio_return=0.51063311 val_loss=-31.18935966 val_portfolio_return=0.31505930
epoch=144 train_loss=-50.55022812 train_portfolio_return=0.51063311 val_loss=-31.18935966 val_portfolio_return=0.31505930
epoch=145 train_loss=-50.55022812 train_portfolio_return=0.51063311 val_loss=-31.18935966 val_portfolio_return=0.31505930
epoch=146 train_loss=-50.55022812 train_portfolio_return=0.51063311 val_loss=-31.18935966 val_portfolio_return=0.31505930
epoch=147 train_loss=-50.55022812 train_portfolio_return=0.51063311 val_loss=-31.18935966 val_portfolio_return=0.31505930
epoch=148 train_loss=-50.55022812 train_portfolio_return=0.51063311 val_loss=-31.18935966 val_portfolio_return=0.31505930
epoch=149 train_loss=-50.55022812 train_portfolio_return=0.51063311 val_loss=-31.18935966 val_portfolio_return=0.31505930
epoch=150 train_loss=-50.55022812 train_portfolio_return=0.51063311 val_loss=-31.18935966 val_portfolio_return=0.31505930
epoch=151 train_loss=-50.55022812 train_portfolio_return=0.51063311 val_loss=-31.18935966 val_portfolio_return=0.31505930
epoch=152 train_loss=-50.55022812 train_portfolio_return=0.51063311 val_loss=-31.18935966 val_portfolio_return=0.31505930
epoch=153 train_loss=-50.55022812 train_portfolio_return=0.51063311 val_loss=-31.18935966 val_portfolio_return=0.31505930
epoch=154 train_loss=-50.55022812 train_portfolio_return=0.51063311 val_loss=-31.18935966 val_portfolio_return=0.31505930
epoch=155 train_loss=-50.55022812 train_portfolio_return=0.51063311 val_loss=-31.18935966 val_portfolio_return=0.31505930
epoch=156 train_loss=-50.55022812 train_portfolio_return=0.51063311 val_loss=-31.18935966 val_portfolio_return=0.31505930
epoch=157 train_loss=-50.55022812 train_portfolio_return=0.51063311 val_loss=-31.18935966 val_portfolio_return=0.31505930
epoch=158 train_loss=-50.55022812 train_portfolio_return=0.51063311 val_loss=-31.18935966 val_portfolio_return=0.31505930
epoch=159 train_loss=-50.55022812 train_portfolio_return=0.51063311 val_loss=-31.18935966 val_portfolio_return=0.31505930
epoch=160 train_loss=-50.55022812 train_portfolio_return=0.51063311 val_loss=-31.18935966 val_portfolio_return=0.31505930
epoch=161 train_loss=-50.55022812 train_portfolio_return=0.51063311 val_loss=-31.18935966 val_portfolio_return=0.31505930
epoch=162 train_loss=-50.55022812 train_portfolio_return=0.51063311 val_loss=-31.18935966 val_portfolio_return=0.31505930
epoch=163 train_loss=-50.55022812 train_portfolio_return=0.51063311 val_loss=-31.18935966 val_portfolio_return=0.31505930
epoch=164 train_loss=-50.55022812 train_portfolio_return=0.51063311 val_loss=-31.18935966 val_portfolio_return=0.31505930
epoch=165 train_loss=-50.55022812 train_portfolio_return=0.51063311 val_loss=-31.18935966 val_portfolio_return=0.31505930
epoch=166 train_loss=-50.55022812 train_portfolio_return=0.51063311 val_loss=-31.18935966 val_portfolio_return=0.31505930
epoch=167 train_loss=-50.55022812 train_portfolio_return=0.51063311 val_loss=-31.18935966 val_portfolio_return=0.31505930
epoch=168 train_loss=-50.55022812 train_portfolio_return=0.51063311 val_loss=-31.18935966 val_portfolio_return=0.31505930
epoch=169 train_loss=-50.55022812 train_portfolio_return=0.51063311 val_loss=-31.18935966 val_portfolio_return=0.31505930
epoch=170 train_loss=-50.55022812 train_portfolio_return=0.51063311 val_loss=-31.18935966 val_portfolio_return=0.31505930
epoch=171 train_loss=-50.55022812 train_portfolio_return=0.51063311 val_loss=-31.18935966 val_portfolio_return=0.31505930
epoch=172 train_loss=-50.55022812 train_portfolio_return=0.51063311 val_loss=-31.18935966 val_portfolio_return=0.31505930
epoch=173 train_loss=-50.55022812 train_portfolio_return=0.51063311 val_loss=-31.18935966 val_portfolio_return=0.31505930
epoch=174 train_loss=-50.55022812 train_portfolio_return=0.51063311 val_loss=-31.18935966 val_portfolio_return=0.31505930
epoch=175 train_loss=-50.55022812 train_portfolio_return=0.51063311 val_loss=-31.18935966 val_portfolio_return=0.31505930
epoch=176 train_loss=-50.55022812 train_portfolio_return=0.51063311 val_loss=-31.18935966 val_portfolio_return=0.31505930
epoch=177 train_loss=-50.55022812 train_portfolio_return=0.51063311 val_loss=-31.18935966 val_portfolio_return=0.31505930
epoch=178 train_loss=-50.55022812 train_portfolio_return=0.51063311 val_loss=-31.18935966 val_portfolio_return=0.31505930
epoch=179 train_loss=-50.55022812 train_portfolio_return=0.51063311 val_loss=-31.18935966 val_portfolio_return=0.31505930
Early stopping triggered with patience=100 at epoch=179.
Loading best checkpoint for final backtest evaluation: /root/FactorMarketRL/portfolio_attention/outputs/checkpoints/train_best.pt.
Loaded feature columns successfully: stock=['characteristic_1', 'characteristic_2', 'characteristic_3', 'price'] market=['MKT', 'SMB', 'HML']
Dataset split summary: total_num_days=200 train_split_ratio=0.8000 validation_split_ratio=0.1000 backtest_split_ratio=0.1000 train_split_length=160 validation_split_length=20 backtest_split_length=20 analysis_horizon_days=19 train_horizon_start_index=141 train_horizon_end_index=159 validation_horizon_start_index=161 validation_horizon_end_index=179 backtest_horizon_start_index=181 backtest_horizon_end_index=199 dynamic_train_lookback_length=141 dynamic_validation_lookback_length=161 dynamic_backtest_lookback_length=181 train_window_count=1 validation_window_count=1 backtest_window_count=1
Running epoch-based train mode with train_windows=1 validation_windows=1 backtest_windows=1 batch_size=1 num_epochs=300.
epoch=1 train_loss=-17.31719589 train_portfolio_return=0.17492965 val_loss=-29.93842697 val_portfolio_return=0.30242303
epoch=2 train_loss=-24.10322762 train_portfolio_return=0.24347876 val_loss=-31.85140800 val_portfolio_return=0.32174700
epoch=3 train_loss=-26.72006989 train_portfolio_return=0.26991278 val_loss=-27.91410065 val_portfolio_return=0.28197429
epoch=4 train_loss=-21.10747719 train_portfolio_return=0.21321717 val_loss=-30.88563347 val_portfolio_return=0.31199121
epoch=5 train_loss=-26.35402489 train_portfolio_return=0.26621518 val_loss=-32.59484100 val_portfolio_return=0.32925677
epoch=6 train_loss=-27.46017647 train_portfolio_return=0.27738896 val_loss=-32.10588074 val_portfolio_return=0.32431757
epoch=7 train_loss=-26.50151253 train_portfolio_return=0.26770502 val_loss=-33.56668854 val_portfolio_return=0.33907390
epoch=8 train_loss=-28.67530251 train_portfolio_return=0.28966355 val_loss=-33.67731476 val_portfolio_return=0.34019142
epoch=9 train_loss=-29.73065758 train_portfolio_return=0.30032423 val_loss=-32.56221390 val_portfolio_return=0.32892722
epoch=10 train_loss=-43.24314499 train_portfolio_return=0.43682060 val_loss=-21.73925972 val_portfolio_return=0.21959911
epoch=11 train_loss=-16.92614937 train_portfolio_return=0.17097950 val_loss=-22.61705971 val_portfolio_return=0.22846621
epoch=12 train_loss=-17.51410484 train_portfolio_return=0.17691873 val_loss=-23.25735474 val_portfolio_return=0.23493417
epoch=13 train_loss=-18.00095177 train_portfolio_return=0.18183661 val_loss=-24.61275673 val_portfolio_return=0.24862576
epoch=14 train_loss=-18.97121048 train_portfolio_return=0.19163769 val_loss=-27.29898071 val_portfolio_return=0.27576065
epoch=15 train_loss=-21.34926033 train_portfolio_return=0.21565956 val_loss=-31.24191093 val_portfolio_return=0.31559014
epoch=16 train_loss=-27.22328377 train_portfolio_return=0.27499598 val_loss=-31.64335442 val_portfolio_return=0.31964535
epoch=17 train_loss=-26.30162048 train_portfolio_return=0.26568583 val_loss=-32.16069031 val_portfolio_return=0.32487121
epoch=18 train_loss=-27.22899055 train_portfolio_return=0.27505365 val_loss=-33.24584961 val_portfolio_return=0.33583292
epoch=19 train_loss=-31.55879593 train_portfolio_return=0.31879118 val_loss=-32.57413483 val_portfolio_return=0.32904762
epoch=20 train_loss=-41.96126938 train_portfolio_return=0.42387176 val_loss=-30.13351631 val_portfolio_return=0.30439371
epoch=21 train_loss=-26.17195320 train_portfolio_return=0.26437598 val_loss=-28.19447517 val_portfolio_return=0.28480649
epoch=22 train_loss=-22.19516945 train_portfolio_return=0.22420450 val_loss=-29.05816460 val_portfolio_return=0.29353103
epoch=23 train_loss=-22.73039055 train_portfolio_return=0.22961104 val_loss=-30.05502701 val_portfolio_return=0.30360085
epoch=24 train_loss=-25.29065323 train_portfolio_return=0.25547352 val_loss=-27.91051865 val_portfolio_return=0.28193811
epoch=25 train_loss=-29.89550781 train_portfolio_return=0.30198947 val_loss=-34.13159180 val_portfolio_return=0.34478027
epoch=26 train_loss=-35.55882645 train_portfolio_return=0.35919747 val_loss=-31.22190857 val_portfolio_return=0.31538811
epoch=27 train_loss=-50.35336685 train_portfolio_return=0.50864452 val_loss=-31.18934059 val_portfolio_return=0.31505913
epoch=28 train_loss=-50.54995346 train_portfolio_return=0.51063037 val_loss=-31.18930054 val_portfolio_return=0.31505874
epoch=29 train_loss=-50.55008316 train_portfolio_return=0.51063168 val_loss=-31.18917847 val_portfolio_return=0.31505749
epoch=30 train_loss=-50.54983139 train_portfolio_return=0.51062912 val_loss=-31.18863106 val_portfolio_return=0.31505194
epoch=31 train_loss=-50.54683685 train_portfolio_return=0.51059884 val_loss=-31.18935204 val_portfolio_return=0.31505924
epoch=32 train_loss=-50.55020905 train_portfolio_return=0.51063293 val_loss=-31.18938446 val_portfolio_return=0.31505957
epoch=33 train_loss=-50.54898834 train_portfolio_return=0.51062059 val_loss=-31.18935966 val_portfolio_return=0.31505930
epoch=34 train_loss=-50.55022812 train_portfolio_return=0.51063311 val_loss=-31.18935966 val_portfolio_return=0.31505930
epoch=35 train_loss=-50.55022812 train_portfolio_return=0.51063311 val_loss=-31.18935966 val_portfolio_return=0.31505930
epoch=36 train_loss=-50.55022812 train_portfolio_return=0.51063311 val_loss=-31.18935966 val_portfolio_return=0.31505930
epoch=37 train_loss=-50.55022812 train_portfolio_return=0.51063311 val_loss=-31.18935966 val_portfolio_return=0.31505930
epoch=38 train_loss=-50.55022812 train_portfolio_return=0.51063311 val_loss=-31.18935966 val_portfolio_return=0.31505930
epoch=39 train_loss=-50.55022812 train_portfolio_return=0.51063311 val_loss=-31.18935966 val_portfolio_return=0.31505930
epoch=40 train_loss=-50.55022812 train_portfolio_return=0.51063311 val_loss=-31.18935966 val_portfolio_return=0.31505930
epoch=41 train_loss=-50.55022812 train_portfolio_return=0.51063311 val_loss=-31.18933678 val_portfolio_return=0.31505910
epoch=42 train_loss=-50.55022812 train_portfolio_return=0.51063311 val_loss=-31.18537521 val_portfolio_return=0.31501907
epoch=43 train_loss=-50.55016327 train_portfolio_return=0.51063246 val_loss=-31.17555046 val_portfolio_return=0.31491983
epoch=44 train_loss=-50.54905319 train_portfolio_return=0.51062125 val_loss=-31.18935966 val_portfolio_return=0.31505930
epoch=45 train_loss=-50.55022812 train_portfolio_return=0.51063311 val_loss=-31.18935966 val_portfolio_return=0.31505930
epoch=46 train_loss=-50.55022812 train_portfolio_return=0.51063311 val_loss=-31.18935966 val_portfolio_return=0.31505930
epoch=47 train_loss=-50.55022812 train_portfolio_return=0.51063311 val_loss=-31.18935966 val_portfolio_return=0.31505930
epoch=48 train_loss=-50.55022812 train_portfolio_return=0.51063311 val_loss=-31.18935966 val_portfolio_return=0.31505930
epoch=49 train_loss=-50.55014801 train_portfolio_return=0.51063234 val_loss=-31.18933296 val_portfolio_return=0.31505904
epoch=50 train_loss=-50.54912949 train_portfolio_return=0.51062202 val_loss=-31.18935966 val_portfolio_return=0.31505930
epoch=51 train_loss=-50.55022812 train_portfolio_return=0.51063311 val_loss=-22.59366608 val_portfolio_return=0.22822991
epoch=52 train_loss=-19.30455017 train_portfolio_return=0.19500491 val_loss=-31.19032860 val_portfolio_return=0.31506908
epoch=53 train_loss=-50.53991699 train_portfolio_return=0.51052898 val_loss=-32.16496277 val_portfolio_return=0.32491437
epoch=54 train_loss=-49.62833786 train_portfolio_return=0.50132066 val_loss=-31.20236015 val_portfolio_return=0.31519064
epoch=55 train_loss=-50.43352127 train_portfolio_return=0.50945419 val_loss=-31.18935585 val_portfolio_return=0.31505927
epoch=56 train_loss=-50.55022812 train_portfolio_return=0.51063311 val_loss=-29.63042450 val_portfolio_return=0.29931173
epoch=57 train_loss=-41.42782211 train_portfolio_return=0.41848317 val_loss=-31.18915367 val_portfolio_return=0.31505722
epoch=58 train_loss=-50.54856491 train_portfolio_return=0.51061630 val_loss=-31.18868256 val_portfolio_return=0.31505245
epoch=59 train_loss=-50.49595642 train_portfolio_return=0.51008493 val_loss=-31.18907356 val_portfolio_return=0.31505641
epoch=60 train_loss=-50.52835464 train_portfolio_return=0.51041216 val_loss=-28.26259041 val_portfolio_return=0.28549457
epoch=61 train_loss=-25.76137543 train_portfolio_return=0.26022851 val_loss=-10.19536209 val_portfolio_return=0.10298844
epoch=62 train_loss=-45.85651779 train_portfolio_return=0.46321958 val_loss=-31.16322327 val_portfolio_return=0.31479529
